ENSMUSG00000000001,4.252038907333805,26.86574010054794,96.09281883918223,2.702794821750412,6.017168707276937,2.210819633412859,7.90880091280858,100,100
ENSMUSG00000000028,0.1375461655290323,1.0255234188689146,16.14436265892548,0.10913834278503681,0.21202950083882177,9.487846038560983,20.515210618700195,100,100
ENSMUSG00000000037,0.0782900086945841,0.9999712356497066,1.8527081048727643,0.034711043924704296,0.2282315884061933,0.5313602913895922,4.224190917817946,100,100
ENSMUSG00000000058,0.7790490953263499,12.358447615837346,37.516224584531514,0.4841986487509282,0.9612671263835313,2.3941801781636234,6.57608112815293,100,100
ENSMUSG00000000078,0.7845785004436646,2.7276691931637513,56.50205823482014,0.6819041364218112,1.103464915369993,12.028828489673582,25.700570366949407,100,100
ENSMUSG00000000085,0.5626326631758741,4.12610505784412,24.570310321564655,0.44236115025212563,0.6866072058297219,4.461152504613975,8.595000037246614,100,100
ENSMUSG00000000088,3.4529981619244885,506.0841273919241,1644.4983782138108,3.098384612997373,5.809827930298684,1.8127248497859954,3.6984599158674003,100,100
ENSMUSG00000000126,0.060440461028094625,1.0688205637826884,4.004652295231782,0.03963151313925575,0.12386727707534559,1.54732874136608,5.562090096915126,100,100
ENSMUSG00000000127,0.9485604809305866,2.3006688433157625,14.932482462706151,0.7788061970555582,1.3834491866427987,3.138490727984249,8.497683734640521,100,100
ENSMUSG00000000131,1.157461082096674,3.0746480127956017,8.68226063068163,0.6061592057415092,1.8903607335800245,1.3175324437468565,8.190171350513094,100,100
ENSMUSG00000000134,5.425438556711992,714.9373121308929,772.1623186493446,4.052882449570067,8.617354441991406,0.6729618096053327,1.7399444625165166,100,100
ENSMUSG00000000149,0.40775543386465024,1.094087496518023,7.552541583517722,0.16158178098214088,0.41987718625938836,6.996333017095532,24.183194953575466,100,100
ENSMUSG00000000154,0.08533186875605518,1.6493654561654645,8.655441198161197,0.06489206711790518,0.1490135728084742,2.3935740678473034,7.343427621096369,100,100
ENSMUSG00000000168,2.4925094965198618,75.34634586394698,156.66349139049925,1.8606578417020447,3.1809332898201608,1.5820639098330167,3.4615049805602265,100,100
ENSMUSG00000000184,2.374695217092883,14.33118572835439,373.12424170016254,1.9995401005895077,9.446118848458152,5.472940795559542,35.45166242372377,100,100
ENSMUSG00000000194,1.65538873883808,3.0014827533271595,16.019231085898536,1.2214615796931163,3.6269392582392146,1.619250738452568,8.956668190348214,100,100
ENSMUSG00000000223,0.14174776760477067,5.5045299248401305,5.830717570373162,0.09028864962113786,0.2940786245872785,0.40673217581987864,1.6980365256625192,100,100
ENSMUSG00000000253,0.36587127555642657,1.2700192377979755,5.093529196973344,0.22980989918322337,0.6205405682935989,2.1707857728253033,7.7684128257146865,100,100
ENSMUSG00000000275,0.51805640049092,1.7754542596798226,6.197731891481685,0.2816058166296933,0.7598364537650111,1.9329702798193864,8.386109784136869,100,100
ENSMUSG00000000282,0.3001825958991967,1.5924245657552198,5.617847453552809,0.1667288357700012,0.5000710698250588,1.7013697972533195,7.88753838445826,100,100
ENSMUSG00000000295,2.839382531338379,25.283866663029315,46.10702278243504,1.7379964714170444,3.980901773740949,1.1614392387334087,3.942791227579727,100,100
ENSMUSG00000000296,0.3034042058349336,6.181616720197531,16.631626320209286,0.1891127083193347,0.38341897536351893,1.9900857013754942,5.086186227829602,100,100
ENSMUSG00000000325,0.0638487072226768,0.7836865029536512,5.106502779120698,0.041945654829841,0.13184825472585598,2.853893188767873,11.234005251315534,100,100
ENSMUSG00000000326,3.7366015378229,9.185105054114574,62.269921193174326,2.877596194715197,9.246876288904623,1.9325422009857622,10.768139151198774,100,100
ENSMUSG00000000339,1.7842556969303038,2.7295491971932107,12.92763500917844,1.2659149370693292,4.098721580333519,1.2795175571570103,8.677052883232545,100,100
ENSMUSG00000000340,0.6205951618406812,2.101250420917497,5.527231975876236,0.29861425901201677,0.9912582981470905,1.312664999999141,7.411454122482109,100,100
ENSMUSG00000000346,3.8256515960944175,7.005251397015636,53.843199068975366,2.9479133684051666,7.573710041536403,2.575824324825234,11.457043319537917,100,100
ENSMUSG00000000359,0.059720276752008,5.448037103224927,30.07440529422707,0.04022715238713076,0.08159123145181219,2.9464176944026494,9.913530008475774,100,100
ENSMUSG00000000374,0.436397279366264,0.8044117152809953,4.436594481216778,0.23669320436272312,0.7189019506835947,2.864198875820999,12.036852368530113,100,100
ENSMUSG00000000378,2.0755920914248813,4.854305482645191,17.77664947197964,1.613219667649552,5.027418355085793,1.0738817672484444,5.74856769393269,100,100
ENSMUSG00000000384,1.363983272828537,5.8718548758825895,15.91910361459771,0.98503616330715,1.9548472600707787,1.5995567959155943,4.503379422035428,100,100
ENSMUSG00000000420,1.2795279664096053,8.276573925976725,22.374070156054135,0.9404614388736634,1.8641914557409205,1.67015497845427,4.138639762207843,100,100
ENSMUSG00000000440,0.12241771218855202,103.50406010540752,564.6567242071555,0.09114029815225794,0.2195697246314985,1.8632501401509072,9.804398112403295,100,100
ENSMUSG00000000441,0.4790709265646166,0.7008740321069415,11.07606796189063,0.38925413086302096,0.7475858677578575,7.541189404971031,20.25298462937154,100,100
ENSMUSG00000000486,0.1703306949574089,2.1529351484765664,7.3439871304683475,0.07340980693624757,0.24076947818384842,2.2164743599214467,8.343627399895297,100,100
ENSMUSG00000000530,0.08146182346555653,0.39086029465615485,7.586192828059958,0.046903178605993995,0.16325749766765144,7.339712538852515,35.21854982583895,100,100
ENSMUSG00000000552,0.2726517338463735,0.8467133595724461,4.778413712221137,0.12514373382919236,0.46684697009436227,2.484652838574141,14.293918581127357,100,100
ENSMUSG00000000555,1.4477628309504984,54.32690638998404,1005.1916079656127,1.2623818082102019,1.6036152178954697,15.99318087151034,22.42948497829633,100,100
ENSMUSG00000000561,1.8077551457216658,284.26929099744666,322.1352267925884,1.4467433797139977,2.3721503777597768,0.839262506174851,1.5389186992915862,100,100
ENSMUSG00000000563,7.477007787325281,316.72516622085004,1779.0084279699563,6.032612639357074,8.505975094650855,4.913541435070567,8.369642813771234,100,100
ENSMUSG00000000567,0.30614965177409936,77.15515201093909,562.9589782934521,0.2661309307664302,0.4012342278978055,5.2163137704034455,8.892306741655343,100,100
